pair,variant,feature_name,n_samples,corr_w45_h15,corr_w45_h30,corr_w45_h45,corr_w45_h60,corr_w45_h75,corr_w45_h90,corr_w45_h105,corr_w90_h15,corr_w90_h30,corr_w90_h45,corr_w90_h60,corr_w90_h75,corr_w90_h90,corr_w90_h105,corr_w180_h15,corr_w180_h30,corr_w180_h45,corr_w180_h60,corr_w180_h75,corr_w180_h90,corr_w180_h105,corr_w360_h15,corr_w360_h30,corr_w360_h45,corr_w360_h60,corr_w360_h75,corr_w360_h90,corr_w360_h105,corr_w720_h15,corr_w720_h30,corr_w720_h45,corr_w720_h60,corr_w720_h75,corr_w720_h90,corr_w720_h105,corr_w1440_h15,corr_w1440_h30,corr_w1440_h45,corr_w1440_h60,corr_w1440_h75,corr_w1440_h90,corr_w1440_h105,corr_w2880_h15,corr_w2880_h30,corr_w2880_h45,corr_w2880_h60,corr_w2880_h75,corr_w2880_h90,corr_w2880_h105,avg_w45,avg_w90,avg_w180,avg_w360,avg_w720,avg_w1440,avg_w2880,avg_all,max_abs_corr
gbpchf,bqx,agg_max_180,2073405,-0.010487814151562568,-0.010169022079513158,-0.01010435028930431,-0.010110337639839031,-0.010111616791335005,-0.010098776464577016,-0.010070021899229287,-0.011909306491356133,-0.011176513821643147,-0.010625996558194014,-0.010286266039077115,-0.010127499674997573,-0.010088741346979265,-0.01007735747945664,-0.014932738387777414,-0.0140660800752509,-0.013282760628246432,-0.012583076544597263,-0.011964750851155018,-0.011426065966807583,-0.010968129711411846,-0.019134610559038975,-0.018577665832111116,-0.018018279807384976,-0.01745623893110397,-0.016890233694639552,-0.016319777842007863,-0.01574434439992193,-0.020563838021845082,-0.02033395874852265,-0.020102625732130872,-0.019869818971930478,-0.019634751969875956,-0.019396674358512476,-0.019155575593360178,-0.019635498129272816,-0.01956035404503767,-0.019484205008860504,-0.01940711679216681,-0.01932887976598873,-0.01924935324141855,-0.019168455500568688,-0.016200304323645193,-0.016191312547038574,-0.016181989024975946,-0.016172406859065264,-0.01616246538634691,-0.016152139148376536,-0.016141473909536023,0.010164562759337196,0.010613097344529126,0.01274622888074949,0.017448735866601197,0.019865320485168238,0.019404837497616255,0.016171727314140634,0.015202072878306019,0.020563838021845082
usdjpy,bqx,reg_ci_lower_90,2174082,-0.013938206688986727,-0.012681266591462351,-0.012276609665097606,-0.012283823374141136,-0.01229800626269877,-0.012312751151294363,-0.01232585826594316,-0.016736107408839917,-0.015444019654884135,-0.014161469078417723,-0.013119611806037426,-0.012501119684032658,-0.012305076618294237,-0.01230830959598252,-0.01841379079919733,-0.017760035220097906,-0.01711053919558386,-0.016470369162131463,-0.015827072527993143,-0.015180918034957353,-0.014534339113710389,-0.019324251700836775,-0.018992325728725334,-0.018662574598578927,-0.018340990287996156,-0.01801490020090543,-0.01768454534104783,-0.017351888659335506,-0.019832740509188793,-0.01966248032813426,-0.01949501559951651,-0.019336439627560445,-0.019173364725751155,-0.01900530246062722,-0.018834245524967638,-0.020259356671891725,-0.020169467521995162,-0.020082550037871447,-0.020004119293993743,-0.019920659948995043,-0.019832088160028773,-0.019740455182624246,-0.02054979723146546,-0.020506425186212207,-0.020465677043564903,-0.02043326145489044,-0.020395750608143234,-0.02035295844697606,-0.020306867592247868,0.012588074571374872,0.013796530549498373,0.016471009150524494,0.018338782359632277,0.01933422696796372,0.020001242402485735,0.02043010536621431,0.017279995909670543,0.02054979723146546
audusd,bqx,agg_mean_180,2121155,0.02010780984855544,0.020514139452453617,0.02054000518101352,0.020510855390479588,0.020490350577275957,0.020477944000863942,0.02046887885435824,0.016923165974713526,0.01860312390737567,0.019714421349619652,0.02028904989813812,0.020487443815831636,0.02050048090265564,0.020486707750684188,0.0077305565197041395,0.010256041182139849,0.012499065686955755,0.014462690097391774,0.01614836715917717,0.017555657955386363,0.018681936684248952,-0.005689722062834272,-0.004013915629276179,-0.0023360629320231642,-0.0006543191280741347,0.0010317152263109631,0.0027215278123932183,0.004413464010507212,-0.012880228996941767,-0.012046536462336992,-0.011211251024538765,-0.010372435927116877,-0.009529412668877048,-0.008682789630476008,-0.007834519217464406,-0.016106050313507154,-0.01570958274723973,-0.015310501153278736,-0.014906984628549726,-0.01449871446440132,-0.014086581252750793,-0.013672544568568394,-0.017320109905221627,-0.017132138205748774,-0.016941981039786266,-0.016747791306652614,-0.01654921545631343,-0.016347021461008155,-0.0161429499710717,0.020444283329285756,0.019572056228431205,0.013904902183572,0.002980103828774163,0.01036531056110741,0.014898708446899408,0.016740172477971795,0.014129362436577392,0.02054000518101352
audusd,bqx,reg_mean_180,2121155,0.02010780984855543,0.02051413945245362,0.020540005181013517,0.020510855390479588,0.02049035057727595,0.020477944000863942,0.020468878854358233,0.016923165974713526,0.018603123907375667,0.01971442134961965,0.02028904989813812,0.020487443815831643,0.02050048090265564,0.020486707750684185,0.007730556519704138,0.010256041182139847,0.01249906568695576,0.014462690097391772,0.01614836715917717,0.017555657955386363,0.018681936684248956,-0.0056897220628342685,-0.004013915629276179,-0.0023360629320231655,-0.0006543191280741336,0.0010317152263109646,0.0027215278123932174,0.00441346401050721,-0.012880228996941766,-0.012046536462336993,-0.011211251024538765,-0.010372435927116874,-0.009529412668877047,-0.008682789630476008,-0.007834519217464406,-0.01610605031350715,-0.01570958274723973,-0.01531050115327874,-0.014906984628549731,-0.014498714464401322,-0.014086581252750788,-0.013672544568568394,-0.017320109905221627,-0.017132138205748774,-0.016941981039786266,-0.016747791306652614,-0.016549215456313434,-0.016347021461008162,-0.0161429499710717,0.020444283329285756,0.019572056228431202,0.013904902183572002,0.002980103828774162,0.01036531056110741,0.014898708446899408,0.0167401724779718,0.01412936243657739,0.020540005181013517
nzdjpy,bqx,reg_ci_upper_45,2178560,-0.011267733602209545,-0.009111893237873783,-0.008446425421720917,-0.00848530219981461,-0.00853595016300425,-0.008582981328136181,-0.008618579162310472,-0.016074682987227053,-0.013881330405734998,-0.011681160744419744,-0.009880577697864516,-0.00882683852121632,-0.008515828156589075,-0.008551935553418061,-0.018714014560688254,-0.017651480347628395,-0.01658771727401747,-0.0155255713820149,-0.014462389075101315,-0.01339264012518031,-0.012317511972474734,-0.019920164690997243,-0.01939554084445701,-0.01886927997610785,-0.018344363345637067,-0.017822320194716683,-0.01730097052207279,-0.016782310519275135,-0.02042710977833772,-0.020168770227068138,-0.01990994080188115,-0.01965253430556831,-0.019395819977375005,-0.019137383414454933,-0.018880942605091086,-0.020522043137790037,-0.020400998241415433,-0.02027898841513491,-0.02015733353901309,-0.020035530262081543,-0.019911240410625048,-0.019787730953342915,-0.020117209776518992,-0.02006376158783514,-0.020009360690957257,-0.01995500428294949,-0.019900260807071427,-0.01984302420896176,-0.01978665597859748,0.009006980730724251,0.011058907723781397,0.015521617819586483,0.018347850013323397,0.019653214444253764,0.020156266422771855,0.019953611047555934,0.016242635457428153,0.020522043137790037
eurnzd,bqx,agg_mean_90,2174467,0.019828521127533055,0.020326526903264645,0.020357622220773985,0.020333360785026698,0.020320707169874025,0.020310598653007817,0.020292704895849986,0.01570960839227489,0.017845513110937558,0.019256799537636503,0.019981951541537254,0.020231307452142088,0.020252419852738787,0.020247690199130246,0.0061512323123856785,0.008287641084363454,0.010429198568406942,0.01255909672311417,0.014577730065346163,0.016364637116740143,0.01781564503637237,6.283938733710269e-05,0.0010955546542715004,0.002133234757955954,0.0031755482697561977,0.004226664310583757,0.005291338946144449,0.006371432623158222,-0.002994825751336343,-0.0025033328837837823,-0.002007827705636111,-0.0015090852656585846,-0.0010035119130600307,-0.00048690175976286425,4.2807632656393946e-05,-0.004045941051017857,-0.003857990347076104,-0.0036649618355109816,-0.003467414010971538,-0.003261586557010349,-0.003042955385846756,-0.0028091497571331742,-0.0034528023409775687,-0.003401229897205742,-0.0033460636943166357,-0.003287932920858562,-0.0032229854797194554,-0.003146564425263979,-0.003056063152503962,0.020252863107904313,0.019075041440913904,0.012312168700961273,0.0031938018498867404,0.001506898987413444,0.0034499998492238232,0.003273377415835129,0.009009164478876947,0.020357622220773985
eurnzd,bqx,reg_mean_90,2174467,0.019828521127533055,0.020326526903264648,0.02035762222077398,0.0203333607850267,0.02032070716987403,0.020310598653007817,0.020292704895849986,0.015709608392274886,0.017845513110937555,0.0192567995376365,0.019981951541537254,0.020231307452142085,0.020252419852738793,0.020247690199130246,0.006151232312385677,0.008287641084363454,0.01042919856840694,0.012559096723114175,0.014577730065346158,0.016364637116740143,0.01781564503637237,6.283938733710294e-05,0.0010955546542715006,0.0021332347579559544,0.003175548269756197,0.004226664310583756,0.0052913389461444514,0.006371432623158221,-0.0029948257513363425,-0.0025033328837837797,-0.002007827705636111,-0.0015090852656585833,-0.0010035119130600303,-0.0004869017597628644,4.28076326563936e-05,-0.004045941051017857,-0.0038579903470761043,-0.003664961835510982,-0.0034674140109715373,-0.0032615865570103514,-0.0030429553858467547,-0.0028091497571331742,-0.00345280234097757,-0.0034012298972057433,-0.003346063694316637,-0.0032879329208585616,-0.003222985479719456,-0.0031465644252639795,-0.00305606315250396,0.020252863107904313,0.019075041440913904,0.012312168700961273,0.0031938018498867404,0.0015068989874134438,0.0034499998492238232,0.003273377415835129,0.009009164478876947,0.02035762222077398
audusd,bqx,reg_ci_lower_90,2121154,0.016143900256994012,0.019279803323950705,0.020222350215203844,0.02015286891248989,0.020108360050638208,0.020095996660058717,0.020097626291481402,0.009083523054562444,0.012295454756527815,0.01550347411602654,0.018130262038394466,0.019674145048991017,0.020142765498900744,0.020110557297078915,0.005020564026397383,0.0066220504046549025,0.008212144340251823,0.009798767229266663,0.011383031876253405,0.012973119058969985,0.014564885509043177,0.0029659383153341264,0.00376226060135374,0.004551430148504548,0.005340601333499273,0.006129457967041411,0.006922315092960556,0.007713714647052076,0.0018266320892824548,0.0022274877129949025,0.002621620604416431,0.003016306415185491,0.0034117471597241247,0.0038122370694987093,0.004211746347902473,0.0014095216325285653,0.001599984040470217,0.0017839845779212865,0.001969693476047495,0.002157183170938522,0.0023499415573642137,0.002541282715831801,0.001191208322599421,0.0012855368213478013,0.0013731464885840044,0.0014619421316865605,0.0015517975622785132,0.0016460459239872416,0.001738610676652018,0.019442986530116686,0.01642002597292599,0.009796366063548192,0.00534081687224939,0.0030182539141435124,0.0019730844530145854,0.0014640411324479373,0.008207939276920899,0.020222350215203844
eurusd,bqx,reg_ci_upper_360,2164284,-0.00770945756425924,-0.005068104716972426,-0.004274772488450184,-0.0043257189262935515,-0.004354047943637933,-0.004363042304406651,-0.004364230303632843,-0.01365468607860212,-0.01095193407370808,-0.008241835481007096,-0.006016411896704601,-0.004712378084871169,-0.004323628197434186,-0.004353201466627699,-0.01704388522031048,-0.01569933129480814,-0.014357475878712252,-0.013015946633292377,-0.011681690510387383,-0.010348003658524906,-0.009011191866975207,-0.01868007169450034,-0.018015478274481914,-0.017354311979050838,-0.016693521721055874,-0.016039296182290608,-0.015385939407150058,-0.014729174898136816,-0.019443791832395772,-0.019114545943687954,-0.018785668183394215,-0.018455431247117644,-0.01813106954020096,-0.01780783484604151,-0.017483538558372074,-0.019718276024345484,-0.019549233327119702,-0.019381283843487526,-0.019212546720461104,-0.019050501961683588,-0.01889074484790275,-0.01873057022350005,-0.020186572864943797,-0.02010054913629026,-0.020014935395228448,-0.01992799677191629,-0.01984776406596108,-0.019769567609325273,-0.019690404107545363,0.00492276774966469,0.0074648678969935645,0.013022503580430106,0.016699684879523776,0.018460268593030016,0.019219022421214316,0.019933969993030074,0.014246155016269507,0.020186572864943797
usdjpy,bqx,reg_ci_upper_90,2174082,0.01850379641096908,0.019763828354008733,0.02017231837413787,0.020168006845973738,0.020157608473292322,0.020146692834345392,0.020138031772163018,0.015723376782120296,0.01700507823724066,0.018284605258717855,0.019327815267208136,0.019950255203998235,0.020150687184120424,0.02015161452945953,0.014159642972605848,0.014785651258382519,0.015409849967360814,0.016028023835287453,0.01665422341278016,0.017288238784207748,0.017927929570863782,0.013404619840980861,0.013715497669263528,0.014024879356465004,0.014326994673412748,0.014635117233759331,0.014948264395557164,0.015264503250860395,0.013086810236420566,0.013240129553874755,0.013390956759514865,0.013533454923931987,0.013681625225575658,0.013835218098197913,0.013992251763567873,0.012961823953888866,0.013038239440267657,0.013111796456060051,0.013177207175203579,0.013248579481427393,0.013325251317748745,0.013405177497810082,0.013118975657424965,0.013152499755800734,0.013183421949554222,0.01320626953792751,0.01323506636039112,0.013269257489923074,0.013306862739803206,0.019864326152127167,0.018656204637552163,0.016036222828784048,0.014331410917185577,0.013537206651583375,0.013181153617486622,0.013210336212974974,0.015545265859670561,0.02017231837413787
chfjpy,bqx,reg_mean_1440,1984358,0.01999960351118628,0.020020823727589218,0.020002443164099232,0.019977683888701,0.01995377234615277,0.019931067159561118,0.019909174627592733,0.01968844311884756,0.019839290060164515,0.01993159130769531,0.019968852693334642,0.01996802798403311,0.01994856174605227,0.01992626024554446,0.01877829561701659,0.019014978741172275,0.01922267967528268,0.01940181422978787,0.019552975593450747,0.01967608089963161,0.01977046822343156,0.016823560912389457,0.01710242906662387,0.017366496347119374,0.01761629726690334,0.01785252805990867,0.01807515906315907,0.018283547122396358,0.012822693789706378,0.013123437745798302,0.013416769883415731,0.01370317119091906,0.01398329537647453,0.014257091878794384,0.014523887489819563,0.004792751098569995,0.005103912478888083,0.005411228363433021,0.005715219061654835,0.00601654681166392,0.006315159522174756,0.006610378440409143,-0.00328257643984612,-0.0031370251995336447,-0.00299167087359756,-0.0028459899702872778,-0.002699321117861984,-0.002551730632910795,-0.0024039178021160778,0.019970652632126048,0.019895861022238837,0.019345327568539048,0.01758857397692859,0.013690049622132563,0.005709313682399107,0.002844604576593351,0.014149197582993935,0.020020823727589218
chfjpy,bqx,agg_mean_1440,1984358,0.01999960351118628,0.020020823727589218,0.02000244316409923,0.019977683888701,0.019953772346152764,0.019931067159561118,0.019909174627592736,0.019688443118847557,0.019839290060164515,0.019931591307695302,0.019968852693334642,0.01996802798403311,0.019948561746052272,0.01992626024554446,0.01877829561701658,0.01901497874117227,0.01922267967528268,0.019401814229787873,0.01955297559345074,0.019676080899631614,0.019770468223431557,0.016823560912389453,0.017102429066623865,0.017366496347119377,0.01761629726690334,0.017852528059908668,0.018075159063159065,0.01828354712239636,0.012822693789706375,0.013123437745798308,0.013416769883415728,0.013703171190919062,0.013983295376474528,0.014257091878794382,0.01452388748981956,0.004792751098569993,0.005103912478888082,0.005411228363433021,0.005715219061654837,0.0060165468116639195,0.006315159522174756,0.006610378440409142,-0.00328257643984612,-0.0031370251995336434,-0.00299167087359756,-0.0028459899702872795,-0.0026993211178619842,-0.002551730632910795,-0.0024039178021160773,0.019970652632126048,0.019895861022238837,0.019345327568539045,0.01758857397692859,0.013690049622132563,0.005709313682399107,0.002844604576593351,0.014149197582993935,0.020020823727589218
eurgbp,bqx,reg_ci_lower_2880,2132005,0.002388606487641711,0.007210038255272996,0.00867017063679613,0.008603209258270012,0.008577011408875663,0.00855133656416388,0.008530887375788608,-0.008465779230732839,-0.003533210572261397,0.00141599265856011,0.005483218409631749,0.007878348216036071,0.008598312425921044,0.008556187721381515,-0.014689820586432987,-0.012234346551107953,-0.009784947827882567,-0.007336295756181499,-0.004885563152763903,-0.002432352694556254,2.125432726849952e-05,-0.01785461787826695,-0.01661938456891781,-0.01538547835323117,-0.014149630595423946,-0.012918589688977012,-0.011690665235954684,-0.010470201472556104,-0.0193706419650205,-0.018766393436917127,-0.018166717706266752,-0.01756576216716698,-0.01696567966472379,-0.016359336712136734,-0.01575199215105223,-0.019955391375398077,-0.019664509534335378,-0.019380459666687163,-0.01909658996252046,-0.01881333504743583,-0.018522887976072724,-0.018231694669991357,-0.019369799076443428,-0.019239278285157917,-0.019114532021373077,-0.018989447892453135,-0.01886541092559429,-0.01873544117123529,-0.018606961147634025,0.0075044657124012865,0.006275864176360675,0.0073406544137419516,0.014155509684761095,0.017563789114754876,0.019094981176063,0.01898869578855588,0.012989137152376968,0.019955391375398077
gbpusd,bqx,reg_mean_180,1972657,0.019409945700176262,0.019817505819950888,0.019836160805661054,0.019798196390068707,0.01977288123530076,0.019762771546139854,0.019769022013983204,0.01619109518177763,0.01790160022187376,0.01902920000235204,0.019605137815386718,0.019794760831154227,0.019797636279502193,0.019781043875124638,0.006841383825255984,0.009423769396832156,0.011715045164699529,0.013715155872899069,0.01542528505782629,0.016847543471186797,0.01798413999742495,-0.006783854872838122,-0.005065052545656583,-0.0033496623886601264,-0.0016375704472107106,7.264372798845243e-05,0.0017830631839097246,0.0034956193831214163,-0.014247941700283552,-0.013378155474162374,-0.012509775549599271,-0.011643370684314796,-0.010778598198896922,-0.009914538257483332,-0.009050236647382515,-0.017682599158449313,-0.017259440248415078,-0.01683764715291929,-0.016417636138602247,-0.015999013604445014,-0.015580853489620744,-0.015162287291389253,-0.019111038396090855,-0.018901624034143475,-0.018692993975518664,-0.01848579181133459,-0.018279876625124893,-0.018074501519277714,-0.017868893285662428,0.019738069073040102,0.018871496315310172,0.01313604611230354,0.0031696380784835905,0.011646088073160393,0.016419925297691564,0.018487817092450374,0.014495582863205677,0.019836160805661054
gbpusd,bqx,agg_mean_180,1972657,0.019409945700176266,0.019817505819950895,0.019836160805661054,0.01979819639006871,0.019772881235300757,0.019762771546139854,0.019769022013983197,0.016191095181777627,0.017901600221873766,0.019029200002352042,0.01960513781538672,0.019794760831154223,0.019797636279502193,0.019781043875124627,0.006841383825255982,0.009423769396832152,0.01171504516469953,0.013715155872899065,0.015425285057826293,0.0168475434711868,0.01798413999742495,-0.006783854872838122,-0.005065052545656581,-0.0033496623886601303,-0.0016375704472107115,7.264372798845136e-05,0.0017830631839097246,0.003495619383121415,-0.014247941700283552,-0.013378155474162375,-0.012509775549599268,-0.011643370684314798,-0.010778598198896917,-0.00991453825748333,-0.009050236647382515,-0.017682599158449306,-0.01725944024841508,-0.016837647152919286,-0.016417636138602244,-0.01599901360444501,-0.015580853489620742,-0.015162287291389253,-0.01911103839609086,-0.01890162403414347,-0.018692993975518664,-0.0184857918113346,-0.018279876625124893,-0.018074501519277714,-0.017868893285662428,0.019738069073040106,0.018871496315310175,0.01313604611230354,0.003169638078483591,0.011646088073160393,0.01641992529769156,0.018487817092450374,0.014495582863205677,0.019836160805661054
nzdjpy,bqx,reg_ci_upper_90,2178560,-0.01052136675119283,-0.008362768120532563,-0.007696827744883828,-0.007736130208551186,-0.007787122189471095,-0.007834052075879682,-0.007869285623978303,-0.015338674668498933,-0.013138854545717504,-0.010935355660736328,-0.009132863655428343,-0.00807796715337768,-0.007766605139401059,-0.007802638968654617,-0.017986094936107488,-0.016922830881638613,-0.0158579146850729,-0.014794062963165863,-0.013728242434635069,-0.012654447473068776,-0.011574852001689409,-0.01918582334074417,-0.018660609821234474,-0.018133746710080854,-0.017608402162313876,-0.01708616596194134,-0.01656427379430932,-0.016045056875640222,-0.0196951070448915,-0.01943642471991195,-0.01917715595276622,-0.018919395934016373,-0.018662482069138432,-0.018403498232584845,-0.018146493689439745,-0.019793213421518255,-0.019672041542349035,-0.01954981325563569,-0.019427990753321106,-0.019306145783001827,-0.019181478679263383,-0.019057571691877176,-0.019390911524521,-0.019337385157104058,-0.019282791205643968,-0.01922831281751471,-0.01917359404495387,-0.019116051013183692,-0.019059366350980496,0.00825822181635564,0.01031327997025921,0.014788349339339731,0.01761201123803775,0.01892007966324987,0.01942689358956664,0.019226916016271686,0.015506535947582932,0.019793213421518255
eurchf,bqx,reg_mean_720,2104040,0.019660462053776497,0.019707892518232305,0.01965397925001047,0.019592353605710804,0.019537028328638385,0.01948497516011277,0.019433309017223198,0.018869784573441024,0.019277448269355756,0.019527424482890784,0.01962759577800486,0.019623929932586003,0.01957167148402853,0.019516181003778,0.016516530552061513,0.017155199771216326,0.017716314032984657,0.018200701165741375,0.018608687745983125,0.018941083142385035,0.019197427152114643,0.011394407461785386,0.012153383292917506,0.012873475775836014,0.013555096307807178,0.01419829005010601,0.01480386050528001,0.015371665556196297,0.0009371410746733036,0.0017549246870459745,0.0025533311504118243,0.0033327492991815084,0.004093201614820768,0.004835519474735731,0.00555967834632559,-0.01007813524371356,-0.009658179125059277,-0.009238904535830626,-0.008820061386949797,-0.008401697837390637,-0.007982926625079483,-0.0075636241426964325,-0.015536573926874802,-0.015327019386038284,-0.015117566906338843,-0.014908046026174309,-0.01469853259188032,-0.01448813137946967,-0.014276744283350178,0.019581428561957777,0.01943057650344071,0.018047991937498096,0.013478596992846913,0.0032952208067421004,0.00882050412810283,0.014907516357160913,0.013937405041107048,0.019707892518232305
eurchf,bqx,agg_mean_720,2104040,0.019660462053776487,0.019707892518232305,0.019653979250010466,0.01959235360571081,0.019537028328638385,0.019484975160112765,0.0194333090172232,0.018869784573441028,0.01927744826935576,0.019527424482890788,0.019627595778004863,0.019623929932586007,0.019571671484028524,0.019516181003777996,0.016516530552061513,0.017155199771216326,0.01771631403298466,0.01820070116574138,0.018608687745983125,0.018941083142385035,0.019197427152114636,0.01139440746178539,0.01215338329291751,0.012873475775836016,0.013555096307807178,0.01419829005010601,0.014803860505280016,0.0153716655561963,0.0009371410746733033,0.0017549246870459743,0.0025533311504118248,0.0033327492991815093,0.00409320161482077,0.00483551947473573,0.005559678346325591,-0.010078135243713558,-0.009658179125059275,-0.009238904535830622,-0.0088200613869498,-0.008401697837390637,-0.007982926625079486,-0.00756362414269643,-0.0155365739268748,-0.015327019386038282,-0.015117566906338847,-0.014908046026174314,-0.014698532591880316,-0.014488131379469669,-0.014276744283350174,0.019581428561957777,0.01943057650344071,0.018047991937498096,0.013478596992846916,0.0032952208067421004,0.008820504128102829,0.014907516357160913,0.013937405041107048,0.019707892518232305
nzdjpy,bqx,reg_ci_lower_45,2178560,0.01689446642611896,0.01904707515291456,0.0197057532149967,0.019661830015426693,0.019607319882976912,0.019558345728260967,0.019521913247719968,0.012056634359891499,0.014270048563076992,0.016475085117504014,0.018274266029838195,0.01932454460555,0.019631455372517672,0.01959274573550752,0.009258153688722579,0.010356341045224515,0.01145345990900663,0.012546250960878698,0.013636379955555507,0.014729146587414806,0.015821520104039928,0.007862690429465354,0.008415692653295498,0.00896926191045708,0.009520291636400566,0.010067015276897184,0.010612796590250015,0.011155295004704252,0.007071382265191978,0.007352874618533305,0.0076348078939256206,0.007915098131151583,0.008194182756365779,0.008475404940259687,0.008754607314648421,0.006567715549795498,0.006707669860889739,0.006848659764566762,0.006989259592408015,0.007129646601487334,0.007272982714077383,0.007415593878658928,0.00630848345343695,0.006376670127538861,0.006446043754891278,0.006515388483738569,0.006584824520463972,0.006657328443152336,0.006729115867362876,0.019142386238344966,0.017089254254840845,0.012543036035834664,0.009514720500209992,0.007914051131439483,0.006990218280269095,0.006516836378654978,0.011387214688513432,0.0197057532149967
audcad,bqx,reg_ci_upper_720,2173394,6.478186176154785e-05,0.004517661749221715,0.005773204332607012,0.005584476241342625,0.005494044958877596,0.00546050489567542,0.005456991955599972,-0.010072896573368748,-0.005514626232924273,-0.0009275316315449777,0.0028232546069919917,0.005004414414693962,0.005615758621464781,0.005519711809699785,-0.01571632436010276,-0.013466034503613786,-0.01122433329283816,-0.008990185949206602,-0.006757476652978453,-0.004522361030812778,-0.002278859010000091,-0.01830798785474509,-0.017213356333835608,-0.016122806345694553,-0.015035295737582138,-0.01394571404274691,-0.01285303629786793,-0.011756388917354806,-0.01958290586283722,-0.019033000996288237,-0.01848397130951997,-0.017935792845556447,-0.017387239541685844,-0.016838692395354616,-0.01628954857419555,-0.019700197375945666,-0.01944537658227729,-0.019192543531392412,-0.01893933312296578,-0.018684277313252274,-0.01842735537363814,-0.018169770991996924,-0.0190969884130884,-0.018968906959193333,-0.018842724954086558,-0.018717090701032345,-0.01859146002812309,-0.018465527181216402,-0.018340047170398766,0.004621666570726555,0.005068313412955503,0.008993653542793233,0.01503351221854672,0.01793587878934827,0.0189369791844955,0.0187175350581627,0.012758219825289784,0.019700197375945666
nzdusd,bqx,reg_mean_180,2126946,0.019298346274799195,0.01961784551572351,0.01961457759911103,0.019578337197891024,0.01956514577348562,0.01956996655717696,0.01958229570250557,0.01655831607848349,0.017989881351527928,0.018930050053213878,0.019410294715933512,0.019572696708629142,0.019583946800969428,0.019579954056614078,0.008638047755900801,0.010800011639079175,0.012719298813395868,0.014402319358621823,0.015851674292670724,0.017066191976084943,0.018040791724739876,-0.0029203719004449566,-0.001486919322135684,-5.108945994551218e-05,0.0013912420673323795,0.0028409034098518283,0.004296674537210544,0.005755198357326156,-0.009168401788491617,-0.008462890074962403,-0.00775419927097944,-0.007038390617162701,-0.006314619166547306,-0.005584257194013657,-0.004851132471336643,-0.01184038697454748,-0.011510103464515902,-0.011176229128797777,-0.010834981808288919,-0.010485874561668019,-0.010130615118892534,-0.009773087921413673,-0.012930745743641319,-0.012780540818463143,-0.012626734340837727,-0.012465597601366864,-0.012296689916417877,-0.01212171833496219,-0.011944498455370491,0.019546644945813273,0.018803591395053065,0.013931190794356174,0.002677485579178151,0.00702484151192768,0.010821611282589185,0.012452360744437086,0.01217967517905066,0.01961784551572351
nzdusd,bqx,agg_mean_180,2126946,0.0192983462747992,0.019617845515723507,0.01961457759911104,0.019578337197891028,0.019565145773485625,0.019569966557176962,0.01958229570250557,0.01655831607848349,0.017989881351527928,0.018930050053213875,0.019410294715933515,0.01957269670862915,0.019583946800969424,0.019579954056614078,0.008638047755900803,0.01080001163907918,0.012719298813395867,0.014402319358621825,0.015851674292670717,0.017066191976084943,0.018040791724739876,-0.0029203719004449553,-0.0014869193221356835,-5.108945994551324e-05,0.0013912420673323808,0.0028409034098518288,0.004296674537210544,0.005755198357326155,-0.009168401788491619,-0.008462890074962405,-0.007754199270979439,-0.007038390617162702,-0.006314619166547307,-0.005584257194013659,-0.004851132471336641,-0.011840386974547484,-0.011510103464515906,-0.011176229128797783,-0.010834981808288919,-0.010485874561668017,-0.010130615118892532,-0.009773087921413676,-0.012930745743641317,-0.012780540818463141,-0.012626734340837721,-0.012465597601366863,-0.012296689916417873,-0.012121718334962188,-0.011944498455370491,0.01954664494581328,0.018803591395053065,0.013931190794356174,0.0026774855791781515,0.007024841511927683,0.010821611282589188,0.012452360744437086,0.012179675179050662,0.019617845515723507
gbpnzd,bqx,reg_ci_lower_180,2167410,0.016436909287641126,0.018910690945310386,0.019578775369681996,0.019449642260548874,0.019356675146484804,0.019283852272161246,0.019225716005456635,0.010766868634091594,0.01330033843680552,0.015838494555298694,0.01791552761085584,0.019102587224946618,0.019400169060200652,0.019306550891984003,0.007648345280283312,0.008882177325906543,0.01010088131921502,0.011321586916140266,0.012538531558963482,0.01375452254416301,0.014977816373955233,0.006240736211650095,0.006833882708788413,0.007416711288596723,0.008003277154749487,0.00858464143688636,0.00916214648295011,0.009743621814025147,0.00564953096814306,0.005937854088599455,0.006216563595662766,0.0064989515911399905,0.0067779128659975554,0.00705513484583642,0.007335862815049245,0.005615931907252317,0.0057445072866812415,0.005863845505659254,0.005986806167236992,0.006105973012964836,0.006223428115637389,0.006345740148788989,0.006109498701501958,0.006159554726318642,0.006201195505474776,0.006247074783297465,0.006289709150187394,0.006330623584686251,0.0063757706744839455,0.018891751612469292,0.01651864805916899,0.011317694474089552,0.007997859585378048,0.006495972967204071,0.005983747449174431,0.0062447753037072045,0.010492921350170227,0.019578775369681996
