target,rank,feature_id,column_name,variant,correlation,n_samples
w1440_h30,88,reg_eurusd.reg_zscore_360,reg_zscore_360,idx,0.3172,1215518
w1440_h30,89,align_eurusd.zscore_360,zscore_360,idx,0.3172,1215518
w1440_h30,90,reg_bqx_eurusd.reg_min_1440,reg_min_1440,bqx,0.2939,1215516
w1440_h30,91,agg_bqx_eurusd.agg_min_1440,agg_min_1440,bqx,0.2939,1215516
w1440_h30,92,lag_bqx_eurusd_90.ema_90,ema_90,bqx,0.2878,1209473
w1440_h30,93,reg_bqx_eurusd.reg_mean_90,reg_mean_90,bqx,0.2867,1215516
w1440_h30,94,agg_bqx_eurusd.agg_mean_90,agg_mean_90,bqx,0.2867,1215516
w1440_h30,95,agg_bqx_eurusd.agg_sum_90,agg_sum_90,bqx,0.2867,1215516
w1440_h30,96,mom_eurusd.mom_roc_smooth_90,mom_roc_smooth_90,idx,0.2867,1215513
w1440_h30,97,reg_bqx_eurusd.reg_max_720,reg_max_720,bqx,0.2695,1215516
w1440_h30,98,agg_bqx_eurusd.agg_max_720,agg_max_720,bqx,0.2695,1215516
w1440_h30,99,mom_eurusd.mom_diff_90,mom_diff_90,idx,0.263,1215513
w1440_h30,100,der_eurusd.der_v1_90,der_v1_90,idx,0.263,1215513
w1440_h45,1,reg_eurusd.reg_slope_1440,reg_slope_1440,idx,0.9891,1215518
w1440_h45,2,der_eurusd.der_v1_1440,der_v1_1440,idx,0.9888,1215422
w1440_h45,3,mom_eurusd.mom_diff_1440,mom_diff_1440,idx,0.9888,1215422
w1440_h45,4,eurusd_bqx.bqx_1440,bqx_1440,bqx,0.9874,1215422
w1440_h45,5,mom_eurusd.mom_roc_1440,mom_roc_1440,idx,0.9874,1215422
w1440_h45,6,mom_eurusd.mom_roc_smooth_1440,mom_roc_smooth_1440,idx,0.9774,1215422
w1440_h45,7,agg_bqx_eurusd.agg_sum_1440,agg_sum_1440,bqx,0.9773,1215516
w1440_h45,8,agg_bqx_eurusd.agg_mean_1440,agg_mean_1440,bqx,0.9773,1215516
w1440_h45,9,reg_bqx_eurusd.reg_mean_1440,reg_mean_1440,bqx,0.9773,1215516
w1440_h45,10,reg_eurusd.reg_deviation_2880,reg_deviation_2880,idx,0.9205,1215518
w1440_h45,11,div_eurusd.div_45_2880,div_45_2880,idx,-0.9154,1215518
w1440_h45,12,reg_eurusd.reg_deviation_1440,reg_deviation_1440,idx,0.8727,1215518
w1440_h45,13,div_eurusd.div_90_1440,div_90_1440,idx,-0.8695,1215518
w1440_h45,14,reg_eurusd.reg_zscore_2880,reg_zscore_2880,idx,0.8062,1215518
w1440_h45,15,agg_eurusd.agg_position_2880,agg_position_2880,idx,0.7798,1215518
w1440_h45,16,agg_eurusd.agg_position_1440,agg_position_1440,idx,0.7624,1215518
w1440_h45,17,align_eurusd.pos_1440,pos_1440,idx,0.7624,1215518
w1440_h45,18,reg_eurusd.reg_slope_2880,reg_slope_2880,idx,0.7502,1215518
w1440_h45,19,der_eurusd.der_v1_2880,der_v1_2880,idx,0.7502,1215391
w1440_h45,20,eurusd_bqx.bqx_2880,bqx_2880,bqx,0.7484,1215391
w1440_h45,21,reg_eurusd.reg_direction_1440,reg_direction_1440,idx,0.7426,1215518
w1440_h45,22,mom_eurusd.mom_dir_1440,mom_dir_1440,idx,0.7423,1215422
w1440_h45,23,align_eurusd.dir_1440,dir_1440,idx,0.7423,1215422
w1440_h45,24,agg_bqx_eurusd.agg_sum_2880,agg_sum_2880,bqx,0.7397,1215516
w1440_h45,25,agg_bqx_eurusd.agg_mean_2880,agg_mean_2880,bqx,0.7397,1215516
w1440_h45,26,reg_bqx_eurusd.reg_mean_2880,reg_mean_2880,bqx,0.7397,1215516
w1440_h45,27,mom_eurusd.mom_pos_count_720,mom_pos_count_720,idx,0.7214,1215518
w1440_h45,28,mom_eurusd.mom_roc_smooth_720,mom_roc_smooth_720,idx,0.718,1215469
w1440_h45,29,agg_bqx_eurusd.agg_sum_720,agg_sum_720,bqx,0.7179,1215516
w1440_h45,30,agg_bqx_eurusd.agg_mean_720,agg_mean_720,bqx,0.7179,1215516
w1440_h45,31,reg_bqx_eurusd.reg_mean_720,reg_mean_720,bqx,0.7179,1215516
w1440_h45,32,mom_eurusd.mom_diff_720,mom_diff_720,idx,0.7134,1215469
w1440_h45,33,der_eurusd.der_v1_720,der_v1_720,idx,0.7134,1215469
w1440_h45,34,reg_eurusd.reg_slope_720,reg_slope_720,idx,0.7129,1215518
w1440_h45,35,mom_eurusd.mom_roc_720,mom_roc_720,idx,0.7114,1215469
w1440_h45,36,eurusd_bqx.bqx_720,bqx_720,bqx,0.7114,1215469
w1440_h45,37,mrt_eurusd.mrt_tension_2880,mrt_tension_2880,idx,0.7091,1215518
w1440_h45,38,reg_eurusd.reg_zscore_1440,reg_zscore_1440,idx,0.6964,1215518
w1440_h45,39,align_eurusd.zscore_1440,zscore_1440,idx,0.6964,1215518
w1440_h45,40,mrt_eurusd.mrt_tension_1440,mrt_tension_1440,idx,0.6953,1215518
w1440_h45,41,mrt_eurusd.mrt_tension_composite,mrt_tension_composite,idx,0.6353,1215518
w1440_h45,42,reg_eurusd.reg_deviation_720,reg_deviation_720,idx,0.6229,1215518
w1440_h45,43,div_eurusd.div_180_720,div_180_720,idx,-0.6147,1215518
w1440_h45,44,reg_eurusd.reg_direction_2880,reg_direction_2880,idx,0.5682,1215518
w1440_h45,45,mom_eurusd.mom_pos_count_1440,mom_pos_count_1440,idx,0.5587,1215518
w1440_h45,46,mom_bqx_eurusd.mom_pos_count_1440,mom_pos_count_1440,bqx,0.5204,1215516
w1440_h45,47,agg_bqx_eurusd.agg_sum_360,agg_sum_360,bqx,0.5188,1215516
w1440_h45,48,agg_bqx_eurusd.agg_mean_360,agg_mean_360,bqx,0.5188,1215516
w1440_h45,49,reg_bqx_eurusd.reg_mean_360,reg_mean_360,bqx,0.5188,1215516
w1440_h45,50,mom_eurusd.mom_roc_smooth_360,mom_roc_smooth_360,idx,0.5188,1215493
w1440_h45,51,der_eurusd.der_v1_360,der_v1_360,idx,0.5119,1215493
w1440_h45,52,mom_eurusd.mom_diff_360,mom_diff_360,idx,0.5119,1215493
w1440_h45,53,reg_eurusd.reg_slope_360,reg_slope_360,idx,0.5113,1215518
w1440_h45,54,eurusd_bqx.bqx_360,bqx_360,bqx,0.5103,1215493
w1440_h45,55,mom_eurusd.mom_roc_360,mom_roc_360,idx,0.5103,1215493
w1440_h45,56,mom_eurusd.mom_zscore_1440,mom_zscore_1440,idx,0.5078,1215422
w1440_h45,57,reg_eurusd.reg_direction_720,reg_direction_720,idx,0.5051,1215518
w1440_h45,58,mom_eurusd.mom_dir_720,mom_dir_720,idx,0.505,1215469
w1440_h45,59,align_eurusd.dir_720,dir_720,idx,0.505,1215469
w1440_h45,60,agg_eurusd.agg_position_720,agg_position_720,idx,0.5023,1215518
w1440_h45,61,align_eurusd.pos_720,pos_720,idx,0.5023,1215518
w1440_h45,62,mrt_eurusd.mrt_tension_720,mrt_tension_720,idx,0.4988,1215518
w1440_h45,63,align_eurusd.zscore_720,zscore_720,idx,0.4653,1215518
w1440_h45,64,reg_eurusd.reg_zscore_720,reg_zscore_720,idx,0.4653,1215518
w1440_h45,65,mom_eurusd.mom_pos_count_360,mom_pos_count_360,idx,0.4649,1215518
w1440_h45,66,reg_eurusd.reg_deviation_360,reg_deviation_360,idx,0.4487,1215518
w1440_h45,67,div_eurusd.div_cascade_direction,div_cascade_direction,idx,-0.3913,1215518
w1440_h45,68,agg_bqx_eurusd.agg_sum_180,agg_sum_180,bqx,0.3824,1215516
w1440_h45,69,agg_bqx_eurusd.agg_mean_180,agg_mean_180,bqx,0.3824,1215516
w1440_h45,70,reg_bqx_eurusd.reg_mean_180,reg_mean_180,bqx,0.3824,1215516
w1440_h45,71,mom_eurusd.mom_roc_smooth_180,mom_roc_smooth_180,idx,0.3823,1215506
w1440_h45,72,der_eurusd.der_v1_180,der_v1_180,idx,0.3688,1215506
w1440_h45,73,mom_eurusd.mom_diff_180,mom_diff_180,idx,0.3688,1215506
w1440_h45,74,reg_eurusd.reg_slope_180,reg_slope_180,idx,0.3681,1215518
w1440_h45,75,mom_eurusd.mom_roc_180,mom_roc_180,idx,0.3675,1215506
w1440_h45,76,eurusd_bqx.bqx_180,bqx_180,bqx,0.3675,1215506
w1440_h45,77,mrt_eurusd.mrt_tension_360,mrt_tension_360,idx,0.3452,1215518
w1440_h45,78,mom_eurusd.mom_dir_360,mom_dir_360,idx,0.3367,1215493
w1440_h45,79,align_eurusd.dir_360,dir_360,idx,0.3367,1215493
w1440_h45,80,reg_eurusd.reg_direction_360,reg_direction_360,idx,0.3361,1215518
w1440_h45,81,agg_eurusd.agg_position_360,agg_position_360,idx,0.3283,1215518
w1440_h45,82,align_eurusd.pos_360,pos_360,idx,0.3283,1215518
w1440_h45,83,reg_eurusd.reg_deviation_180,reg_deviation_180,idx,0.3213,1215518
w1440_h45,84,lag_bqx_eurusd_90.sma_90,sma_90,bqx,0.321,1209473
w1440_h45,85,reg_bqx_eurusd.reg_max_1440,reg_max_1440,bqx,0.3209,1215516
w1440_h45,86,agg_bqx_eurusd.agg_max_1440,agg_max_1440,bqx,0.3209,1215516
w1440_h45,87,mom_eurusd.mom_pos_count_180,mom_pos_count_180,idx,0.3179,1215518
w1440_h45,88,align_eurusd.zscore_360,zscore_360,idx,0.3169,1215518
w1440_h45,89,reg_eurusd.reg_zscore_360,reg_zscore_360,idx,0.3169,1215518
w1440_h45,90,agg_bqx_eurusd.agg_min_1440,agg_min_1440,bqx,0.2926,1215516
w1440_h45,91,reg_bqx_eurusd.reg_min_1440,reg_min_1440,bqx,0.2926,1215516
w1440_h45,92,lag_bqx_eurusd_90.ema_90,ema_90,bqx,0.2878,1209473
w1440_h45,93,agg_bqx_eurusd.agg_sum_90,agg_sum_90,bqx,0.2867,1215516
w1440_h45,94,reg_bqx_eurusd.reg_mean_90,reg_mean_90,bqx,0.2867,1215516
w1440_h45,95,agg_bqx_eurusd.agg_mean_90,agg_mean_90,bqx,0.2867,1215516
w1440_h45,96,mom_eurusd.mom_roc_smooth_90,mom_roc_smooth_90,idx,0.2867,1215513
w1440_h45,97,agg_bqx_eurusd.agg_max_720,agg_max_720,bqx,0.2696,1215516
w1440_h45,98,reg_bqx_eurusd.reg_max_720,reg_max_720,bqx,0.2696,1215516
w1440_h45,99,lag_eurusd_90.momentum_90,momentum_90,idx,0.2629,1215513
w1440_h45,100,mom_eurusd.mom_diff_90,mom_diff_90,idx,0.2629,1215513
w1440_h60,1,reg_eurusd.reg_slope_1440,reg_slope_1440,idx,0.9856,1215518
w1440_h60,2,der_eurusd.der_v1_1440,der_v1_1440,idx,0.9852,1215422
w1440_h60,3,mom_eurusd.mom_diff_1440,mom_diff_1440,idx,0.9852,1215422
w1440_h60,4,mom_eurusd.mom_roc_1440,mom_roc_1440,idx,0.9839,1215422
w1440_h60,5,eurusd_bqx.bqx_1440,bqx_1440,bqx,0.9839,1215422
w1440_h60,6,mom_eurusd.mom_roc_smooth_1440,mom_roc_smooth_1440,idx,0.9739,1215422
w1440_h60,7,agg_bqx_eurusd.agg_sum_1440,agg_sum_1440,bqx,0.9738,1215516
w1440_h60,8,agg_bqx_eurusd.agg_mean_1440,agg_mean_1440,bqx,0.9738,1215516
w1440_h60,9,reg_bqx_eurusd.reg_mean_1440,reg_mean_1440,bqx,0.9738,1215516
w1440_h60,10,reg_eurusd.reg_deviation_2880,reg_deviation_2880,idx,0.9189,1215518
w1440_h60,11,div_eurusd.div_45_2880,div_45_2880,idx,-0.9137,1215518
w1440_h60,12,reg_eurusd.reg_deviation_1440,reg_deviation_1440,idx,0.8731,1215518
w1440_h60,13,div_eurusd.div_90_1440,div_90_1440,idx,-0.87,1215518
w1440_h60,14,reg_eurusd.reg_zscore_2880,reg_zscore_2880,idx,0.8054,1215518
w1440_h60,15,agg_eurusd.agg_position_2880,agg_position_2880,idx,0.7784,1215518
w1440_h60,16,agg_eurusd.agg_position_1440,agg_position_1440,idx,0.7624,1215518
w1440_h60,17,align_eurusd.pos_1440,pos_1440,idx,0.7624,1215518
w1440_h60,18,reg_eurusd.reg_slope_2880,reg_slope_2880,idx,0.7481,1215518
w1440_h60,19,der_eurusd.der_v1_2880,der_v1_2880,idx,0.748,1215391
w1440_h60,20,eurusd_bqx.bqx_2880,bqx_2880,bqx,0.7462,1215391
w1440_h60,21,reg_eurusd.reg_direction_1440,reg_direction_1440,idx,0.7399,1215518
w1440_h60,22,align_eurusd.dir_1440,dir_1440,idx,0.7396,1215422
w1440_h60,23,mom_eurusd.mom_dir_1440,mom_dir_1440,idx,0.7396,1215422
w1440_h60,24,agg_bqx_eurusd.agg_sum_2880,agg_sum_2880,bqx,0.7375,1215516
w1440_h60,25,reg_bqx_eurusd.reg_mean_2880,reg_mean_2880,bqx,0.7375,1215516
w1440_h60,26,agg_bqx_eurusd.agg_mean_2880,agg_mean_2880,bqx,0.7375,1215516
w1440_h60,27,mom_eurusd.mom_pos_count_720,mom_pos_count_720,idx,0.7224,1215518
w1440_h60,28,mom_eurusd.mom_roc_smooth_720,mom_roc_smooth_720,idx,0.7186,1215469
w1440_h60,29,agg_bqx_eurusd.agg_sum_720,agg_sum_720,bqx,0.7185,1215516
w1440_h60,30,agg_bqx_eurusd.agg_mean_720,agg_mean_720,bqx,0.7185,1215516
w1440_h60,31,reg_bqx_eurusd.reg_mean_720,reg_mean_720,bqx,0.7185,1215516
w1440_h60,32,der_eurusd.der_v1_720,der_v1_720,idx,0.714,1215469
w1440_h60,33,mom_eurusd.mom_diff_720,mom_diff_720,idx,0.714,1215469
w1440_h60,34,reg_eurusd.reg_slope_720,reg_slope_720,idx,0.7135,1215518
w1440_h60,35,mom_eurusd.mom_roc_720,mom_roc_720,idx,0.7119,1215469
w1440_h60,36,eurusd_bqx.bqx_720,bqx_720,bqx,0.7119,1215469
w1440_h60,37,mrt_eurusd.mrt_tension_2880,mrt_tension_2880,idx,0.7078,1215518
w1440_h60,38,reg_eurusd.reg_zscore_1440,reg_zscore_1440,idx,0.6969,1215518
w1440_h60,39,align_eurusd.zscore_1440,zscore_1440,idx,0.6969,1215518
w1440_h60,40,mrt_eurusd.mrt_tension_1440,mrt_tension_1440,idx,0.6955,1215518
w1440_h60,41,mrt_eurusd.mrt_tension_composite,mrt_tension_composite,idx,0.6348,1215518
w1440_h60,42,reg_eurusd.reg_deviation_720,reg_deviation_720,idx,0.6228,1215518
w1440_h60,43,div_eurusd.div_180_720,div_180_720,idx,-0.6147,1215518
w1440_h60,44,reg_eurusd.reg_direction_2880,reg_direction_2880,idx,0.5666,1215518
w1440_h60,45,mom_eurusd.mom_pos_count_1440,mom_pos_count_1440,idx,0.5551,1215518
w1440_h60,46,agg_bqx_eurusd.agg_sum_360,agg_sum_360,bqx,0.5185,1215516
w1440_h60,47,agg_bqx_eurusd.agg_mean_360,agg_mean_360,bqx,0.5185,1215516
w1440_h60,48,reg_bqx_eurusd.reg_mean_360,reg_mean_360,bqx,0.5185,1215516
w1440_h60,49,mom_eurusd.mom_roc_smooth_360,mom_roc_smooth_360,idx,0.5185,1215493
w1440_h60,50,mom_bqx_eurusd.mom_pos_count_1440,mom_pos_count_1440,bqx,0.5178,1215516
w1440_h60,51,mom_eurusd.mom_diff_360,mom_diff_360,idx,0.5116,1215493
w1440_h60,52,der_eurusd.der_v1_360,der_v1_360,idx,0.5116,1215493
w1440_h60,53,reg_eurusd.reg_slope_360,reg_slope_360,idx,0.511,1215518
w1440_h60,54,mom_eurusd.mom_roc_360,mom_roc_360,idx,0.51,1215493
w1440_h60,55,eurusd_bqx.bqx_360,bqx_360,bqx,0.51,1215493
w1440_h60,56,mom_eurusd.mom_zscore_1440,mom_zscore_1440,idx,0.5076,1215422
w1440_h60,57,reg_eurusd.reg_direction_720,reg_direction_720,idx,0.5056,1215518
w1440_h60,58,align_eurusd.dir_720,dir_720,idx,0.5055,1215469
w1440_h60,59,mom_eurusd.mom_dir_720,mom_dir_720,idx,0.5055,1215469
w1440_h60,60,align_eurusd.pos_720,pos_720,idx,0.5024,1215518
w1440_h60,61,agg_eurusd.agg_position_720,agg_position_720,idx,0.5024,1215518
w1440_h60,62,mrt_eurusd.mrt_tension_720,mrt_tension_720,idx,0.4987,1215518
w1440_h60,63,reg_eurusd.reg_zscore_720,reg_zscore_720,idx,0.4653,1215518
w1440_h60,64,align_eurusd.zscore_720,zscore_720,idx,0.4653,1215518
w1440_h60,65,mom_eurusd.mom_pos_count_360,mom_pos_count_360,idx,0.4651,1215518
w1440_h60,66,reg_eurusd.reg_deviation_360,reg_deviation_360,idx,0.4484,1215518
w1440_h60,67,div_eurusd.div_cascade_direction,div_cascade_direction,idx,-0.3904,1215518
w1440_h60,68,agg_bqx_eurusd.agg_sum_180,agg_sum_180,bqx,0.382,1215516
w1440_h60,69,agg_bqx_eurusd.agg_mean_180,agg_mean_180,bqx,0.382,1215516
w1440_h60,70,reg_bqx_eurusd.reg_mean_180,reg_mean_180,bqx,0.382,1215516
w1440_h60,71,mom_eurusd.mom_roc_smooth_180,mom_roc_smooth_180,idx,0.3819,1215506
w1440_h60,72,der_eurusd.der_v1_180,der_v1_180,idx,0.3685,1215506
w1440_h60,73,mom_eurusd.mom_diff_180,mom_diff_180,idx,0.3685,1215506
w1440_h60,74,reg_eurusd.reg_slope_180,reg_slope_180,idx,0.3678,1215518
w1440_h60,75,eurusd_bqx.bqx_180,bqx_180,bqx,0.3672,1215506
w1440_h60,76,mom_eurusd.mom_roc_180,mom_roc_180,idx,0.3672,1215506
w1440_h60,77,mrt_eurusd.mrt_tension_360,mrt_tension_360,idx,0.3448,1215518
w1440_h60,78,mom_eurusd.mom_dir_360,mom_dir_360,idx,0.3364,1215493
w1440_h60,79,align_eurusd.dir_360,dir_360,idx,0.3364,1215493
w1440_h60,80,reg_eurusd.reg_direction_360,reg_direction_360,idx,0.3358,1215518
w1440_h60,81,agg_eurusd.agg_position_360,agg_position_360,idx,0.3279,1215518
w1440_h60,82,align_eurusd.pos_360,pos_360,idx,0.3279,1215518
w1440_h60,83,reg_eurusd.reg_deviation_180,reg_deviation_180,idx,0.3211,1215518
w1440_h60,84,lag_bqx_eurusd_90.sma_90,sma_90,bqx,0.3211,1209473
w1440_h60,85,reg_bqx_eurusd.reg_max_1440,reg_max_1440,bqx,0.32,1215516
w1440_h60,86,agg_bqx_eurusd.agg_max_1440,agg_max_1440,bqx,0.32,1215516
w1440_h60,87,mom_eurusd.mom_pos_count_180,mom_pos_count_180,idx,0.3176,1215518
w1440_h60,88,align_eurusd.zscore_360,zscore_360,idx,0.3165,1215518
w1440_h60,89,reg_eurusd.reg_zscore_360,reg_zscore_360,idx,0.3165,1215518
w1440_h60,90,agg_bqx_eurusd.agg_min_1440,agg_min_1440,bqx,0.2913,1215516
w1440_h60,91,reg_bqx_eurusd.reg_min_1440,reg_min_1440,bqx,0.2913,1215516
w1440_h60,92,lag_bqx_eurusd_90.ema_90,ema_90,bqx,0.2879,1209473
w1440_h60,93,agg_bqx_eurusd.agg_sum_90,agg_sum_90,bqx,0.2868,1215516
w1440_h60,94,reg_bqx_eurusd.reg_mean_90,reg_mean_90,bqx,0.2868,1215516
w1440_h60,95,agg_bqx_eurusd.agg_mean_90,agg_mean_90,bqx,0.2868,1215516
w1440_h60,96,mom_eurusd.mom_roc_smooth_90,mom_roc_smooth_90,idx,0.2868,1215513
w1440_h60,97,agg_bqx_eurusd.agg_max_720,agg_max_720,bqx,0.2698,1215516
w1440_h60,98,reg_bqx_eurusd.reg_max_720,reg_max_720,bqx,0.2698,1215516
w1440_h60,99,mom_eurusd.mom_diff_90,mom_diff_90,idx,0.2628,1215513
w1440_h60,100,der_eurusd.der_v1_90,der_v1_90,idx,0.2628,1215513
w1440_h75,1,reg_eurusd.reg_slope_1440,reg_slope_1440,idx,0.982,1215518
w1440_h75,2,mom_eurusd.mom_diff_1440,mom_diff_1440,idx,0.9817,1215422
w1440_h75,3,der_eurusd.der_v1_1440,der_v1_1440,idx,0.9817,1215422
w1440_h75,4,mom_eurusd.mom_roc_1440,mom_roc_1440,idx,0.9803,1215422
w1440_h75,5,eurusd_bqx.bqx_1440,bqx_1440,bqx,0.9803,1215422
w1440_h75,6,mom_eurusd.mom_roc_smooth_1440,mom_roc_smooth_1440,idx,0.9704,1215422
w1440_h75,7,agg_bqx_eurusd.agg_sum_1440,agg_sum_1440,bqx,0.9704,1215516
w1440_h75,8,agg_bqx_eurusd.agg_mean_1440,agg_mean_1440,bqx,0.9703,1215516
w1440_h75,9,reg_bqx_eurusd.reg_mean_1440,reg_mean_1440,bqx,0.9703,1215516
w1440_h75,10,reg_eurusd.reg_deviation_2880,reg_deviation_2880,idx,0.9172,1215518
w1440_h75,11,div_eurusd.div_45_2880,div_45_2880,idx,-0.912,1215518
w1440_h75,12,reg_eurusd.reg_deviation_1440,reg_deviation_1440,idx,0.8735,1215518
w1440_h75,13,div_eurusd.div_90_1440,div_90_1440,idx,-0.8705,1215518
w1440_h75,14,reg_eurusd.reg_zscore_2880,reg_zscore_2880,idx,0.8046,1215518
w1440_h75,15,agg_eurusd.agg_position_2880,agg_position_2880,idx,0.777,1215518
w1440_h75,16,agg_eurusd.agg_position_1440,agg_position_1440,idx,0.7623,1215518
w1440_h75,17,align_eurusd.pos_1440,pos_1440,idx,0.7623,1215518
w1440_h75,18,reg_eurusd.reg_slope_2880,reg_slope_2880,idx,0.7459,1215518
w1440_h75,19,der_eurusd.der_v1_2880,der_v1_2880,idx,0.7458,1215391
w1440_h75,20,eurusd_bqx.bqx_2880,bqx_2880,bqx,0.7441,1215391
w1440_h75,21,reg_eurusd.reg_direction_1440,reg_direction_1440,idx,0.7372,1215518
w1440_h75,22,align_eurusd.dir_1440,dir_1440,idx,0.737,1215422
w1440_h75,23,mom_eurusd.mom_dir_1440,mom_dir_1440,idx,0.737,1215422
w1440_h75,24,agg_bqx_eurusd.agg_sum_2880,agg_sum_2880,bqx,0.7354,1215516
w1440_h75,25,reg_bqx_eurusd.reg_mean_2880,reg_mean_2880,bqx,0.7354,1215516
w1440_h75,26,agg_bqx_eurusd.agg_mean_2880,agg_mean_2880,bqx,0.7354,1215516
w1440_h75,27,mom_eurusd.mom_pos_count_720,mom_pos_count_720,idx,0.7232,1215518
w1440_h75,28,mom_eurusd.mom_roc_smooth_720,mom_roc_smooth_720,idx,0.7192,1215469
w1440_h75,29,agg_bqx_eurusd.agg_sum_720,agg_sum_720,bqx,0.7191,1215516
w1440_h75,30,reg_bqx_eurusd.reg_mean_720,reg_mean_720,bqx,0.7191,1215516
w1440_h75,31,agg_bqx_eurusd.agg_mean_720,agg_mean_720,bqx,0.7191,1215516
w1440_h75,32,mom_eurusd.mom_diff_720,mom_diff_720,idx,0.7145,1215469
w1440_h75,33,der_eurusd.der_v1_720,der_v1_720,idx,0.7145,1215469
w1440_h75,34,reg_eurusd.reg_slope_720,reg_slope_720,idx,0.714,1215518
w1440_h75,35,mom_eurusd.mom_roc_720,mom_roc_720,idx,0.7124,1215469
w1440_h75,36,eurusd_bqx.bqx_720,bqx_720,bqx,0.7124,1215469
w1440_h75,37,mrt_eurusd.mrt_tension_2880,mrt_tension_2880,idx,0.7064,1215518
w1440_h75,38,reg_eurusd.reg_zscore_1440,reg_zscore_1440,idx,0.6974,1215518
w1440_h75,39,align_eurusd.zscore_1440,zscore_1440,idx,0.6974,1215518
w1440_h75,40,mrt_eurusd.mrt_tension_1440,mrt_tension_1440,idx,0.6957,1215518
w1440_h75,41,mrt_eurusd.mrt_tension_composite,mrt_tension_composite,idx,0.6343,1215518
w1440_h75,42,reg_eurusd.reg_deviation_720,reg_deviation_720,idx,0.6228,1215518
w1440_h75,43,div_eurusd.div_180_720,div_180_720,idx,-0.6148,1215518
w1440_h75,44,reg_eurusd.reg_direction_2880,reg_direction_2880,idx,0.5651,1215518
w1440_h75,45,mom_eurusd.mom_pos_count_1440,mom_pos_count_1440,idx,0.5516,1215518
w1440_h75,46,agg_bqx_eurusd.agg_sum_360,agg_sum_360,bqx,0.5183,1215516
w1440_h75,47,agg_bqx_eurusd.agg_mean_360,agg_mean_360,bqx,0.5183,1215516
w1440_h75,48,reg_bqx_eurusd.reg_mean_360,reg_mean_360,bqx,0.5183,1215516
w1440_h75,49,mom_eurusd.mom_roc_smooth_360,mom_roc_smooth_360,idx,0.5182,1215493
w1440_h75,50,mom_bqx_eurusd.mom_pos_count_1440,mom_pos_count_1440,bqx,0.5152,1215516
w1440_h75,51,mom_eurusd.mom_diff_360,mom_diff_360,idx,0.5112,1215493
w1440_h75,52,der_eurusd.der_v1_360,der_v1_360,idx,0.5112,1215493
w1440_h75,53,reg_eurusd.reg_slope_360,reg_slope_360,idx,0.5107,1215518
w1440_h75,54,eurusd_bqx.bqx_360,bqx_360,bqx,0.5096,1215493
w1440_h75,55,mom_eurusd.mom_roc_360,mom_roc_360,idx,0.5096,1215493
w1440_h75,56,mom_eurusd.mom_zscore_1440,mom_zscore_1440,idx,0.5073,1215422
w1440_h75,57,reg_eurusd.reg_direction_720,reg_direction_720,idx,0.5062,1215518
w1440_h75,58,mom_eurusd.mom_dir_720,mom_dir_720,idx,0.5061,1215469
w1440_h75,59,align_eurusd.dir_720,dir_720,idx,0.5061,1215469
w1440_h75,60,agg_eurusd.agg_position_720,agg_position_720,idx,0.5025,1215518
w1440_h75,61,align_eurusd.pos_720,pos_720,idx,0.5025,1215518
w1440_h75,62,mrt_eurusd.mrt_tension_720,mrt_tension_720,idx,0.4986,1215518
w1440_h75,63,align_eurusd.zscore_720,zscore_720,idx,0.4654,1215518
w1440_h75,64,reg_eurusd.reg_zscore_720,reg_zscore_720,idx,0.4654,1215518
w1440_h75,65,mom_eurusd.mom_pos_count_360,mom_pos_count_360,idx,0.4654,1215518
w1440_h75,66,reg_eurusd.reg_deviation_360,reg_deviation_360,idx,0.448,1215518
w1440_h75,67,div_eurusd.div_cascade_direction,div_cascade_direction,idx,-0.3897,1215518
w1440_h75,68,agg_bqx_eurusd.agg_sum_180,agg_sum_180,bqx,0.3816,1215516
w1440_h75,69,reg_bqx_eurusd.reg_mean_180,reg_mean_180,bqx,0.3816,1215516
w1440_h75,70,agg_bqx_eurusd.agg_mean_180,agg_mean_180,bqx,0.3816,1215516
w1440_h75,71,mom_eurusd.mom_roc_smooth_180,mom_roc_smooth_180,idx,0.3815,1215506
w1440_h75,72,mom_eurusd.mom_diff_180,mom_diff_180,idx,0.3682,1215506
w1440_h75,73,der_eurusd.der_v1_180,der_v1_180,idx,0.3682,1215506
w1440_h75,74,reg_eurusd.reg_slope_180,reg_slope_180,idx,0.3674,1215518
w1440_h75,75,mom_eurusd.mom_roc_180,mom_roc_180,idx,0.3668,1215506
w1440_h75,76,eurusd_bqx.bqx_180,bqx_180,bqx,0.3668,1215506
w1440_h75,77,mrt_eurusd.mrt_tension_360,mrt_tension_360,idx,0.3443,1215518
w1440_h75,78,mom_eurusd.mom_dir_360,mom_dir_360,idx,0.3361,1215493
w1440_h75,79,align_eurusd.dir_360,dir_360,idx,0.3361,1215493
w1440_h75,80,reg_eurusd.reg_direction_360,reg_direction_360,idx,0.3355,1215518
w1440_h75,81,agg_eurusd.agg_position_360,agg_position_360,idx,0.3276,1215518
w1440_h75,82,align_eurusd.pos_360,pos_360,idx,0.3276,1215518
w1440_h75,83,lag_bqx_eurusd_90.sma_90,sma_90,bqx,0.3211,1209473
w1440_h75,84,reg_eurusd.reg_deviation_180,reg_deviation_180,idx,0.321,1215518
w1440_h75,85,reg_bqx_eurusd.reg_max_1440,reg_max_1440,bqx,0.3192,1215516
